sample_id,source_form,synthetic_image,ground_truth_mask,anomaly_type,label,mask_pixels,raw_anomaly_score,anomaly_score_0_100
synthetic_form_00900,c02-007,data\synthetic_form_anomalies\images\synthetic_form_00900.png,data\synthetic_form_anomalies\masks\synthetic_form_00900_mask.png,dropout,1,3268,0.6978005,27.332174
synthetic_form_00901,k04-000,data\synthetic_form_anomalies\images\synthetic_form_00901.png,data\synthetic_form_anomalies\masks\synthetic_form_00901_mask.png,blur,1,6324,1.3847666,72.58214
synthetic_form_00902,n04-139,data\synthetic_form_anomalies\images\synthetic_form_00902.png,data\synthetic_form_anomalies\masks\synthetic_form_00902_mask.png,thinning,1,4522,0.69086987,26.87566
synthetic_form_00903,a02-082,data\synthetic_form_anomalies\images\synthetic_form_00903.png,data\synthetic_form_anomalies\masks\synthetic_form_00903_mask.png,dropout,1,11443,1.3150992,67.9932
synthetic_form_00904,k02-036,data\synthetic_form_anomalies\images\synthetic_form_00904.png,data\synthetic_form_anomalies\masks\synthetic_form_00904_mask.png,thinning,1,2191,0.98637867,46.340614
synthetic_form_00905,c06-047,data\synthetic_form_anomalies\images\synthetic_form_00905.png,data\synthetic_form_anomalies\masks\synthetic_form_00905_mask.png,thinning,1,2218,0.8041543,34.337624
synthetic_form_00906,c03-087b,data\synthetic_form_anomalies\images\synthetic_form_00906.png,data\synthetic_form_anomalies\masks\synthetic_form_00906_mask.png,thinning,1,7133,0.6982831,27.363962
synthetic_form_00907,c03-084c,data\synthetic_form_anomalies\images\synthetic_form_00907.png,data\synthetic_form_anomalies\masks\synthetic_form_00907_mask.png,thickening,1,13085,0.69111645,26.891903
synthetic_form_00908,g07-014b,data\synthetic_form_anomalies\images\synthetic_form_00908.png,data\synthetic_form_anomalies\masks\synthetic_form_00908_mask.png,blur,1,5845,0.7669655,31.888023
synthetic_form_00909,n04-044,data\synthetic_form_anomalies\images\synthetic_form_00909.png,data\synthetic_form_anomalies\masks\synthetic_form_00909_mask.png,thinning,1,7591,0.7740204,32.352722
synthetic_form_00910,f07-002,data\synthetic_form_anomalies\images\synthetic_form_00910.png,data\synthetic_form_anomalies\masks\synthetic_form_00910_mask.png,thickening,1,2423,0.9681471,45.13971
synthetic_form_00911,m02-095,data\synthetic_form_anomalies\images\synthetic_form_00911.png,data\synthetic_form_anomalies\masks\synthetic_form_00911_mask.png,dropout,1,8077,0.77152556,32.188393
synthetic_form_00912,g06-050k,data\synthetic_form_anomalies\images\synthetic_form_00912.png,data\synthetic_form_anomalies\masks\synthetic_form_00912_mask.png,thinning,1,5894,0.395387,7.4124136
synthetic_form_00913,f03-182,data\synthetic_form_anomalies\images\synthetic_form_00913.png,data\synthetic_form_anomalies\masks\synthetic_form_00913_mask.png,blur,1,1870,0.66094655,24.90463
synthetic_form_00914,d06-030,data\synthetic_form_anomalies\images\synthetic_form_00914.png,data\synthetic_form_anomalies\masks\synthetic_form_00914_mask.png,blur,1,22709,0.77262545,32.26084
synthetic_form_00915,g02-073,data\synthetic_form_anomalies\images\synthetic_form_00915.png,data\synthetic_form_anomalies\masks\synthetic_form_00915_mask.png,dropout,1,16943,0.5591055,18.196436
synthetic_form_00916,g07-022b,data\synthetic_form_anomalies\images\synthetic_form_00916.png,data\synthetic_form_anomalies\masks\synthetic_form_00916_mask.png,dropout,1,3989,0.71189857,28.260803
synthetic_form_00917,k04-061,data\synthetic_form_anomalies\images\synthetic_form_00917.png,data\synthetic_form_anomalies\masks\synthetic_form_00917_mask.png,thickening,1,12535,0.79286253,33.593845
synthetic_form_00918,b06-000,data\synthetic_form_anomalies\images\synthetic_form_00918.png,data\synthetic_form_anomalies\masks\synthetic_form_00918_mask.png,thickening,1,2271,0.73483896,29.77187
synthetic_form_00919,a05-044,data\synthetic_form_anomalies\images\synthetic_form_00919.png,data\synthetic_form_anomalies\masks\synthetic_form_00919_mask.png,thickening,1,18164,1.1542099,57.395535
synthetic_form_00920,l03-004,data\synthetic_form_anomalies\images\synthetic_form_00920.png,data\synthetic_form_anomalies\masks\synthetic_form_00920_mask.png,thinning,1,17143,0.70116544,27.553822
synthetic_form_00921,k04-061,data\synthetic_form_anomalies\images\synthetic_form_00921.png,data\synthetic_form_anomalies\masks\synthetic_form_00921_mask.png,dropout,1,22390,0.80188143,34.187912
synthetic_form_00922,n02-033,data\synthetic_form_anomalies\images\synthetic_form_00922.png,data\synthetic_form_anomalies\masks\synthetic_form_00922_mask.png,thinning,1,9935,0.5380955,16.81252
synthetic_form_00923,b05-045,data\synthetic_form_anomalies\images\synthetic_form_00923.png,data\synthetic_form_anomalies\masks\synthetic_form_00923_mask.png,thickening,1,10767,0.7072814,27.956673
synthetic_form_00924,g03-058,data\synthetic_form_anomalies\images\synthetic_form_00924.png,data\synthetic_form_anomalies\masks\synthetic_form_00924_mask.png,thinning,1,1724,0.3191907,2.3934188
synthetic_form_00925,g06-050b,data\synthetic_form_anomalies\images\synthetic_form_00925.png,data\synthetic_form_anomalies\masks\synthetic_form_00925_mask.png,thinning,1,15133,0.7891555,33.349663
synthetic_form_00926,g02-062,data\synthetic_form_anomalies\images\synthetic_form_00926.png,data\synthetic_form_anomalies\masks\synthetic_form_00926_mask.png,thinning,1,13635,0.7818323,32.867287
synthetic_form_00927,e01-062,data\synthetic_form_anomalies\images\synthetic_form_00927.png,data\synthetic_form_anomalies\masks\synthetic_form_00927_mask.png,thinning,1,1887,1.2421395,63.18739
synthetic_form_00928,g06-018b,data\synthetic_form_anomalies\images\synthetic_form_00928.png,data\synthetic_form_anomalies\masks\synthetic_form_00928_mask.png,thickening,1,5000,0.35655308,4.854451
synthetic_form_00929,f04-057,data\synthetic_form_anomalies\images\synthetic_form_00929.png,data\synthetic_form_anomalies\masks\synthetic_form_00929_mask.png,blur,1,22494,0.6319981,22.997818
synthetic_form_00930,r06-022,data\synthetic_form_anomalies\images\synthetic_form_00930.png,data\synthetic_form_anomalies\masks\synthetic_form_00930_mask.png,thinning,1,25446,0.5889119,20.15976
synthetic_form_00931,n02-028,data\synthetic_form_anomalies\images\synthetic_form_00931.png,data\synthetic_form_anomalies\masks\synthetic_form_00931_mask.png,thickening,1,11065,0.9040892,40.920265
synthetic_form_00932,d06-082,data\synthetic_form_anomalies\images\synthetic_form_00932.png,data\synthetic_form_anomalies\masks\synthetic_form_00932_mask.png,dropout,1,5993,0.8271254,35.850708
synthetic_form_00933,g01-031,data\synthetic_form_anomalies\images\synthetic_form_00933.png,data\synthetic_form_anomalies\masks\synthetic_form_00933_mask.png,thickening,1,8716,1.1545895,57.42054
synthetic_form_00934,b05-088,data\synthetic_form_anomalies\images\synthetic_form_00934.png,data\synthetic_form_anomalies\masks\synthetic_form_00934_mask.png,thickening,1,4757,0.88517666,39.674507
synthetic_form_00935,m06-048,data\synthetic_form_anomalies\images\synthetic_form_00935.png,data\synthetic_form_anomalies\masks\synthetic_form_00935_mask.png,thinning,1,8459,1.1872414,59.5713
synthetic_form_00936,g03-040,data\synthetic_form_anomalies\images\synthetic_form_00936.png,data\synthetic_form_anomalies\masks\synthetic_form_00936_mask.png,dropout,1,17902,0.9176892,41.81609
synthetic_form_00937,f07-000b,data\synthetic_form_anomalies\images\synthetic_form_00937.png,data\synthetic_form_anomalies\masks\synthetic_form_00937_mask.png,dropout,1,14491,0.7991661,34.009056
synthetic_form_00938,c06-039,data\synthetic_form_anomalies\images\synthetic_form_00938.png,data\synthetic_form_anomalies\masks\synthetic_form_00938_mask.png,thickening,1,3315,0.64517486,23.86576
synthetic_form_00939,a02-093,data\synthetic_form_anomalies\images\synthetic_form_00939.png,data\synthetic_form_anomalies\masks\synthetic_form_00939_mask.png,thinning,1,16892,0.73730594,29.93437
synthetic_form_00940,m04-043,data\synthetic_form_anomalies\images\synthetic_form_00940.png,data\synthetic_form_anomalies\masks\synthetic_form_00940_mask.png,thinning,1,7238,1.0308874,49.27237
synthetic_form_00941,c03-003b,data\synthetic_form_anomalies\images\synthetic_form_00941.png,data\synthetic_form_anomalies\masks\synthetic_form_00941_mask.png,dropout,1,10908,0.7541926,31.04668
synthetic_form_00942,l07-138,data\synthetic_form_anomalies\images\synthetic_form_00942.png,data\synthetic_form_anomalies\masks\synthetic_form_00942_mask.png,thickening,1,12337,0.9426186,43.458168
synthetic_form_00943,g06-050h,data\synthetic_form_anomalies\images\synthetic_form_00943.png,data\synthetic_form_anomalies\masks\synthetic_form_00943_mask.png,thinning,1,7061,0.6175046,22.04314
synthetic_form_00944,g06-031o,data\synthetic_form_anomalies\images\synthetic_form_00944.png,data\synthetic_form_anomalies\masks\synthetic_form_00944_mask.png,thinning,1,7333,0.97170097,45.373802
synthetic_form_00945,c03-003e,data\synthetic_form_anomalies\images\synthetic_form_00945.png,data\synthetic_form_anomalies\masks\synthetic_form_00945_mask.png,thickening,1,12545,0.8476888,37.20521
synthetic_form_00946,g05-087,data\synthetic_form_anomalies\images\synthetic_form_00946.png,data\synthetic_form_anomalies\masks\synthetic_form_00946_mask.png,thickening,1,2923,0.71015584,28.146011
synthetic_form_00947,j04-061,data\synthetic_form_anomalies\images\synthetic_form_00947.png,data\synthetic_form_anomalies\masks\synthetic_form_00947_mask.png,thinning,1,6230,1.0462149,50.281982
synthetic_form_00948,c03-081a,data\synthetic_form_anomalies\images\synthetic_form_00948.png,data\synthetic_form_anomalies\masks\synthetic_form_00948_mask.png,thickening,1,8196,1.1178502,55.00055
synthetic_form_00949,h07-040,data\synthetic_form_anomalies\images\synthetic_form_00949.png,data\synthetic_form_anomalies\masks\synthetic_form_00949_mask.png,thinning,1,12768,0.7148362,28.4543
synthetic_form_00950,n04-156,data\synthetic_form_anomalies\images\synthetic_form_00950.png,data\synthetic_form_anomalies\masks\synthetic_form_00950_mask.png,dropout,1,9431,0.7490424,30.70744
synthetic_form_00951,g04-048,data\synthetic_form_anomalies\images\synthetic_form_00951.png,data\synthetic_form_anomalies\masks\synthetic_form_00951_mask.png,dropout,1,19433,1.2659267,64.75424
synthetic_form_00952,d04-028,data\synthetic_form_anomalies\images\synthetic_form_00952.png,data\synthetic_form_anomalies\masks\synthetic_form_00952_mask.png,blur,1,5332,0.9325878,42.797443
synthetic_form_00953,l04-124,data\synthetic_form_anomalies\images\synthetic_form_00953.png,data\synthetic_form_anomalies\masks\synthetic_form_00953_mask.png,thickening,1,13612,0.979911,45.91459
synthetic_form_00954,b05-045,data\synthetic_form_anomalies\images\synthetic_form_00954.png,data\synthetic_form_anomalies\masks\synthetic_form_00954_mask.png,thickening,1,4313,0.71188986,28.260231
synthetic_form_00955,l07-131,data\synthetic_form_anomalies\images\synthetic_form_00955.png,data\synthetic_form_anomalies\masks\synthetic_form_00955_mask.png,thinning,1,3626,0.9904007,46.605537
synthetic_form_00956,p03-057,data\synthetic_form_anomalies\images\synthetic_form_00956.png,data\synthetic_form_anomalies\masks\synthetic_form_00956_mask.png,thickening,1,16863,0.5650433,18.587551
synthetic_form_00957,a01-020,data\synthetic_form_anomalies\images\synthetic_form_00957.png,data\synthetic_form_anomalies\masks\synthetic_form_00957_mask.png,blur,1,4438,0.6566603,24.622301
synthetic_form_00958,g06-031k,data\synthetic_form_anomalies\images\synthetic_form_00958.png,data\synthetic_form_anomalies\masks\synthetic_form_00958_mask.png,dropout,1,2710,0.57281584,19.099525
synthetic_form_00959,n02-000,data\synthetic_form_anomalies\images\synthetic_form_00959.png,data\synthetic_form_anomalies\masks\synthetic_form_00959_mask.png,dropout,1,2849,0.81657654,35.155865
synthetic_form_00960,k07-141,data\synthetic_form_anomalies\images\synthetic_form_00960.png,data\synthetic_form_anomalies\masks\synthetic_form_00960_mask.png,dropout,1,4405,0.49498278,13.972716
synthetic_form_00961,c04-139,data\synthetic_form_anomalies\images\synthetic_form_00961.png,data\synthetic_form_anomalies\masks\synthetic_form_00961_mask.png,dropout,1,8994,0.59677464,20.677671
synthetic_form_00962,c03-081d,data\synthetic_form_anomalies\images\synthetic_form_00962.png,data\synthetic_form_anomalies\masks\synthetic_form_00962_mask.png,dropout,1,14373,0.84419453,36.975048
synthetic_form_00963,d06-100,data\synthetic_form_anomalies\images\synthetic_form_00963.png,data\synthetic_form_anomalies\masks\synthetic_form_00963_mask.png,dropout,1,11232,0.60138226,20.981173
synthetic_form_00964,r03-053,data\synthetic_form_anomalies\images\synthetic_form_00964.png,data\synthetic_form_anomalies\masks\synthetic_form_00964_mask.png,thinning,1,17666,0.722506,28.959507
synthetic_form_00965,p02-105,data\synthetic_form_anomalies\images\synthetic_form_00965.png,data\synthetic_form_anomalies\masks\synthetic_form_00965_mask.png,dropout,1,7809,0.5360064,16.674911
synthetic_form_00966,f07-039a,data\synthetic_form_anomalies\images\synthetic_form_00966.png,data\synthetic_form_anomalies\masks\synthetic_form_00966_mask.png,thickening,1,7868,0.5650005,18.584732
synthetic_form_00967,g06-018d,data\synthetic_form_anomalies\images\synthetic_form_00967.png,data\synthetic_form_anomalies\masks\synthetic_form_00967_mask.png,thinning,1,1790,0.5288894,16.206123
synthetic_form_00968,l07-176,data\synthetic_form_anomalies\images\synthetic_form_00968.png,data\synthetic_form_anomalies\masks\synthetic_form_00968_mask.png,blur,1,2830,1.3201904,68.32855
synthetic_form_00969,d01-056,data\synthetic_form_anomalies\images\synthetic_form_00969.png,data\synthetic_form_anomalies\masks\synthetic_form_00969_mask.png,thickening,1,5973,0.922635,42.14186
synthetic_form_00970,g06-011l,data\synthetic_form_anomalies\images\synthetic_form_00970.png,data\synthetic_form_anomalies\masks\synthetic_form_00970_mask.png,blur,1,12786,0.5870651,20.038113
synthetic_form_00971,p03-096,data\synthetic_form_anomalies\images\synthetic_form_00971.png,data\synthetic_form_anomalies\masks\synthetic_form_00971_mask.png,dropout,1,3324,0.53194803,16.40759
synthetic_form_00972,g06-047e,data\synthetic_form_anomalies\images\synthetic_form_00972.png,data\synthetic_form_anomalies\masks\synthetic_form_00972_mask.png,blur,1,8604,1.1239432,55.40189
synthetic_form_00973,c04-023,data\synthetic_form_anomalies\images\synthetic_form_00973.png,data\synthetic_form_anomalies\masks\synthetic_form_00973_mask.png,thinning,1,13066,1.0095085,47.86416
synthetic_form_00974,n04-075,data\synthetic_form_anomalies\images\synthetic_form_00974.png,data\synthetic_form_anomalies\masks\synthetic_form_00974_mask.png,thickening,1,10114,0.6933732,27.04055
synthetic_form_00975,a06-020,data\synthetic_form_anomalies\images\synthetic_form_00975.png,data\synthetic_form_anomalies\masks\synthetic_form_00975_mask.png,blur,1,19470,1.1877848,59.60709
synthetic_form_00976,n04-015,data\synthetic_form_anomalies\images\synthetic_form_00976.png,data\synthetic_form_anomalies\masks\synthetic_form_00976_mask.png,thinning,1,7689,0.5625489,18.423248
synthetic_form_00977,r03-084,data\synthetic_form_anomalies\images\synthetic_form_00977.png,data\synthetic_form_anomalies\masks\synthetic_form_00977_mask.png,blur,1,10032,0.9825804,46.090424
synthetic_form_00978,r02-054,data\synthetic_form_anomalies\images\synthetic_form_00978.png,data\synthetic_form_anomalies\masks\synthetic_form_00978_mask.png,blur,1,9441,0.9167932,41.757072
synthetic_form_00979,f07-101a,data\synthetic_form_anomalies\images\synthetic_form_00979.png,data\synthetic_form_anomalies\masks\synthetic_form_00979_mask.png,thinning,1,3108,1.1976895,60.25951
synthetic_form_00980,g06-031a,data\synthetic_form_anomalies\images\synthetic_form_00980.png,data\synthetic_form_anomalies\masks\synthetic_form_00980_mask.png,dropout,1,5339,0.5698115,18.90163
synthetic_form_00981,h07-060a,data\synthetic_form_anomalies\images\synthetic_form_00981.png,data\synthetic_form_anomalies\masks\synthetic_form_00981_mask.png,blur,1,10287,0.7461646,30.517885
synthetic_form_00982,f07-042b,data\synthetic_form_anomalies\images\synthetic_form_00982.png,data\synthetic_form_anomalies\masks\synthetic_form_00982_mask.png,blur,1,799,1.1765786,58.86895
synthetic_form_00983,k02-053,data\synthetic_form_anomalies\images\synthetic_form_00983.png,data\synthetic_form_anomalies\masks\synthetic_form_00983_mask.png,blur,1,16636,1.2133967,61.29413
synthetic_form_00984,p01-174,data\synthetic_form_anomalies\images\synthetic_form_00984.png,data\synthetic_form_anomalies\masks\synthetic_form_00984_mask.png,dropout,1,10997,0.82562757,35.752052
synthetic_form_00985,d06-008,data\synthetic_form_anomalies\images\synthetic_form_00985.png,data\synthetic_form_anomalies\masks\synthetic_form_00985_mask.png,dropout,1,10672,0.82692486,35.8375
synthetic_form_00986,l04-098,data\synthetic_form_anomalies\images\synthetic_form_00986.png,data\synthetic_form_anomalies\masks\synthetic_form_00986_mask.png,blur,1,4858,0.49379233,13.894301
synthetic_form_00987,a04-081,data\synthetic_form_anomalies\images\synthetic_form_00987.png,data\synthetic_form_anomalies\masks\synthetic_form_00987_mask.png,thinning,1,3585,0.82077724,35.432564
